review_date,category,weekly_sentiment,rolling_avg,delta,alert
2023-03-20,Furniture,1.0,0.841,0.056,Normal
2023-03-27,Furniture,0.471,0.735,-0.106,Normal
2023-04-03,Furniture,0.714,0.592,-0.143,Normal
2023-04-10,Furniture,0.167,0.44,-0.152,Normal
2023-04-17,Furniture,0.5,0.333,-0.107,Normal
2023-04-24,Furniture,0.545,0.523,0.189,Normal
2023-05-01,Furniture,0.526,0.536,0.013,Normal
2023-05-08,Furniture,0.875,0.701,0.165,Normal
2023-05-15,Furniture,0.5,0.688,-0.013,Normal
2023-05-22,Furniture,0.609,0.554,-0.133,Normal
2023-05-29,Furniture,0.25,0.429,-0.125,Normal
2023-06-05,Furniture,0.9,0.575,0.146,Normal
2023-06-12,Furniture,0.571,0.736,0.161,Normal
2023-06-19,Furniture,0.125,0.348,-0.388,TREND SHIFT
2023-06-26,Furniture,0.867,0.496,0.148,Normal
2023-07-03,Furniture,0.529,0.698,0.202,POSITIVE SPIKE
2023-07-10,Furniture,0.667,0.598,-0.1,Normal
2023-07-17,Furniture,0.7,0.683,0.085,Normal
2023-07-24,Furniture,0.714,0.707,0.024,Normal
2023-07-31,Furniture,0.727,0.721,0.014,Normal
2023-08-07,Furniture,0.643,0.685,-0.036,Normal
2023-08-14,Furniture,0.75,0.696,0.011,Normal
2023-08-21,Furniture,0.833,0.792,0.095,Normal
2023-08-28,Furniture,0.167,0.5,-0.292,TREND SHIFT
2023-09-04,Furniture,-0.133,0.017,-0.483,NEGATIVE SPIKE
2023-09-11,Furniture,0.833,0.35,0.333,TREND SHIFT
2023-09-18,Furniture,0.8,0.817,0.467,POSITIVE SPIKE
2023-09-25,Furniture,0.867,0.833,0.017,Normal
2023-10-02,Furniture,0.2,0.533,-0.3,TREND SHIFT
2023-10-09,Furniture,0.688,0.444,-0.09,Normal
2023-10-16,Furniture,0.182,0.435,-0.009,Normal
2023-10-23,Furniture,0.818,0.5,0.065,Normal
2023-10-30,Furniture,0.417,0.617,0.117,Normal
2023-11-06,Furniture,0.8,0.608,-0.009,Normal
2023-11-13,Furniture,0.556,0.678,0.069,Normal
2023-11-20,Furniture,1.0,0.778,0.1,Normal
2023-11-27,Furniture,0.667,0.833,0.056,Normal
2023-12-04,Furniture,0.769,0.718,-0.115,Normal
2023-12-11,Furniture,0.706,0.738,0.02,Normal
2023-12-18,Furniture,0.556,0.631,-0.107,Normal
2023-12-25,Furniture,0.467,0.511,-0.12,Normal
2024-01-01,Furniture,0.333,0.4,-0.111,Normal
2024-01-08,Furniture,0.615,0.474,0.074,Normal
2024-01-15,Furniture,0.867,0.741,0.267,POSITIVE SPIKE
2024-01-22,Furniture,0.409,0.638,-0.103,Normal
2024-01-29,Furniture,0.333,0.371,-0.267,NEGATIVE SPIKE
2024-02-05,Furniture,0.611,0.472,0.101,Normal
2024-02-12,Furniture,0.833,0.722,0.25,POSITIVE SPIKE
2024-02-19,Furniture,0.706,0.77,0.047,Normal
2024-02-26,Furniture,0.111,0.408,-0.361,TREND SHIFT
2024-03-04,Furniture,0.714,0.413,0.004,Normal
2024-03-11,Furniture,0.6,0.657,0.244,POSITIVE SPIKE
2024-03-18,Furniture,1.0,0.8,0.143,Normal
2024-03-25,Furniture,0.667,0.833,0.033,Normal
2024-04-01,Furniture,0.909,0.788,-0.045,Normal
2024-04-08,Furniture,0.684,0.797,0.009,Normal
2024-04-15,Furniture,0.609,0.646,-0.15,Normal
2024-04-22,Furniture,0.474,0.541,-0.105,Normal
2024-04-29,Furniture,0.5,0.487,-0.054,Normal
2024-05-06,Furniture,0.231,0.365,-0.121,Normal
2024-05-13,Furniture,0.824,0.527,0.162,Normal
2024-05-20,Furniture,0.909,0.866,0.339,POSITIVE SPIKE
2024-05-27,Furniture,0.714,0.812,-0.055,Normal
2024-06-03,Furniture,0.692,0.703,-0.108,Normal
2024-06-10,Furniture,0.722,0.707,0.004,Normal
2024-06-17,Furniture,0.632,0.677,-0.03,Normal
2024-06-24,Furniture,0.733,0.682,0.006,Normal
2024-07-01,Furniture,0.611,0.672,-0.01,Normal
2024-07-08,Furniture,0.65,0.631,-0.042,Normal
2024-07-15,Furniture,0.176,0.413,-0.217,NEGATIVE SPIKE
2024-07-22,Furniture,0.769,0.473,0.06,Normal
2024-07-29,Furniture,0.727,0.748,0.275,POSITIVE SPIKE
2024-08-05,Furniture,0.368,0.548,-0.2,TREND SHIFT
2024-08-12,Furniture,0.6,0.484,-0.064,Normal
2024-08-19,Furniture,0.565,0.583,0.098,Normal
2024-08-26,Furniture,0.765,0.665,0.082,Normal
2024-09-02,Furniture,0.647,0.706,0.041,Normal
2024-09-09,Furniture,0.0,0.324,-0.382,TREND SHIFT
2024-09-16,Furniture,0.625,0.312,-0.011,Normal
2024-09-23,Furniture,0.3,0.462,0.15,Normal
2024-09-30,Furniture,0.619,0.46,-0.003,Normal
2024-10-07,Furniture,0.231,0.425,-0.035,Normal
2024-10-14,Furniture,0.25,0.24,-0.185,Normal
2024-10-21,Furniture,0.545,0.398,0.157,Normal
2024-10-28,Furniture,0.714,0.63,0.232,POSITIVE SPIKE
2024-11-04,Furniture,0.368,0.541,-0.089,Normal
2024-11-11,Furniture,0.5,0.434,-0.107,Normal
2024-11-18,Furniture,0.632,0.566,0.132,Normal
2024-11-25,Furniture,0.778,0.705,0.139,Normal
2024-12-02,Furniture,0.7,0.739,0.034,Normal
2024-12-09,Furniture,0.833,0.767,0.028,Normal
2024-12-16,Furniture,0.75,0.792,0.025,Normal
2024-12-23,Furniture,0.706,0.728,-0.064,Normal
2024-12-30,Furniture,0.6,0.653,-0.075,Normal
2022-12-26,Gaming,0.5,0.5,,Normal
2023-01-02,Gaming,0.0,0.25,-0.25,NEGATIVE SPIKE
2023-01-09,Gaming,0.75,0.375,0.125,Normal
2023-01-16,Gaming,-1.0,-0.125,-0.5,TREND SHIFT
2023-01-23,Gaming,-0.25,-0.625,-0.5,NEGATIVE SPIKE
2023-01-30,Gaming,0.8,0.275,0.9,TREND SHIFT
2023-02-06,Gaming,1.0,0.9,0.625,POSITIVE SPIKE
2023-02-13,Gaming,-1.0,0.0,-0.9,TREND SHIFT
2023-02-20,Gaming,-1.0,-1.0,-1.0,NEGATIVE SPIKE
2023-02-27,Gaming,0.0,-0.5,0.5,TREND SHIFT
2023-03-06,Gaming,-1.0,-0.5,0.0,Normal
2023-03-20,Gaming,1.0,0.0,0.5,POSITIVE SPIKE
2023-03-27,Gaming,-0.429,0.286,0.286,POSITIVE SPIKE
2023-04-03,Gaming,0.0,-0.214,-0.5,TREND SHIFT
2023-04-10,Gaming,0.333,0.167,0.381,TREND SHIFT
2023-04-17,Gaming,-0.333,0.0,-0.167,Normal
2023-04-24,Gaming,0.0,-0.167,-0.167,Normal
2023-05-01,Gaming,0.5,0.25,0.417,TREND SHIFT
2023-05-08,Gaming,0.0,0.25,0.0,Normal
2023-05-15,Gaming,-0.167,-0.083,-0.333,NEGATIVE SPIKE
2023-05-22,Gaming,0.5,0.167,0.25,TREND SHIFT
2023-05-29,Gaming,-0.5,0.0,-0.167,Normal
2023-06-05,Gaming,0.0,-0.25,-0.25,NEGATIVE SPIKE
2023-06-12,Gaming,0.0,0.0,0.25,TREND SHIFT
2023-06-19,Gaming,1.0,0.5,0.5,POSITIVE SPIKE
2023-06-26,Gaming,-0.25,0.375,-0.125,Normal
2023-07-03,Gaming,-1.0,-0.625,-1.0,NEGATIVE SPIKE
2023-07-10,Gaming,0.333,-0.333,0.292,TREND SHIFT
2023-07-17,Gaming,1.0,0.667,1.0,POSITIVE SPIKE
2023-07-24,Gaming,-0.2,0.4,-0.267,TREND SHIFT
2023-07-31,Gaming,0.5,0.15,-0.25,NEGATIVE SPIKE
2023-08-07,Gaming,-0.333,0.083,-0.067,Normal
2023-08-14,Gaming,1.0,0.333,0.25,TREND SHIFT
2023-08-21,Gaming,0.0,0.5,0.167,Normal
2023-08-28,Gaming,-0.333,-0.167,-0.667,TREND SHIFT
2023-09-04,Gaming,0.25,-0.042,0.125,Normal
2023-09-11,Gaming,1.0,0.625,0.667,POSITIVE SPIKE
2023-09-25,Gaming,0.0,0.5,-0.125,Normal
2023-10-02,Gaming,-1.0,-0.5,-1.0,NEGATIVE SPIKE
2023-10-09,Gaming,0.25,-0.375,0.125,Normal
2023-10-16,Gaming,0.0,0.125,0.5,POSITIVE SPIKE
2023-10-23,Gaming,0.0,0.0,-0.125,Normal
2023-10-30,Gaming,0.5,0.25,0.25,TREND SHIFT
2023-11-06,Gaming,0.0,0.25,0.0,Normal
2023-11-13,Gaming,0.0,0.0,-0.25,NEGATIVE SPIKE
2023-11-20,Gaming,0.0,0.0,0.0,Normal
2023-11-27,Gaming,-1.0,-0.5,-0.5,NEGATIVE SPIKE
2023-12-04,Gaming,0.5,-0.25,0.25,TREND SHIFT
2023-12-11,Gaming,-1.0,-0.25,0.0,Normal
2023-12-18,Gaming,0.0,-0.5,-0.25,NEGATIVE SPIKE
2023-12-25,Gaming,0.0,0.0,0.5,TREND SHIFT
2024-01-01,Gaming,-1.0,-0.5,-0.5,TREND SHIFT
2024-01-08,Gaming,-1.0,-1.0,-0.5,NEGATIVE SPIKE
2024-01-15,Gaming,0.6,-0.2,0.8,TREND SHIFT
2024-01-22,Gaming,0.333,0.467,0.667,POSITIVE SPIKE
2024-01-29,Gaming,-1.0,-0.333,-0.8,TREND SHIFT
2024-02-05,Gaming,0.5,-0.25,0.083,Normal
2024-02-12,Gaming,0.0,0.25,0.5,POSITIVE SPIKE
2024-02-19,Gaming,-1.0,-0.5,-0.75,TREND SHIFT
2024-02-26,Gaming,1.0,0.0,0.5,TREND SHIFT
2024-03-04,Gaming,-0.333,0.333,0.333,POSITIVE SPIKE
2024-03-11,Gaming,0.571,0.119,-0.214,TREND SHIFT
2024-03-18,Gaming,0.2,0.386,0.267,TREND SHIFT
2024-03-25,Gaming,-0.5,-0.15,-0.536,TREND SHIFT
2024-04-01,Gaming,0.25,-0.125,0.025,Normal
2024-04-08,Gaming,-0.125,0.062,0.188,Normal
2024-04-15,Gaming,-1.0,-0.562,-0.625,TREND SHIFT
2024-04-22,Gaming,0.167,-0.417,0.146,Normal
2024-04-29,Gaming,-1.0,-0.417,0.0,Normal
2024-05-06,Gaming,-0.333,-0.667,-0.25,NEGATIVE SPIKE
2024-05-13,Gaming,-0.333,-0.333,0.333,TREND SHIFT
2024-05-20,Gaming,0.333,0.0,0.333,POSITIVE SPIKE
2024-05-27,Gaming,-0.333,0.0,0.0,Normal
2024-06-03,Gaming,0.0,-0.167,-0.167,Normal
2024-06-10,Gaming,-0.667,-0.333,-0.167,Normal
2024-06-17,Gaming,0.333,-0.167,0.167,Normal
2024-06-24,Gaming,1.0,0.667,0.833,POSITIVE SPIKE
2024-07-01,Gaming,0.0,0.5,-0.167,Normal
2024-07-08,Gaming,0.0,0.0,-0.5,NEGATIVE SPIKE
2024-07-15,Gaming,-1.0,-0.5,-0.5,NEGATIVE SPIKE
2024-07-22,Gaming,0.143,-0.429,0.071,Normal
2024-07-29,Gaming,1.0,0.571,1.0,POSITIVE SPIKE
2024-08-05,Gaming,1.0,1.0,0.429,POSITIVE SPIKE
2024-08-12,Gaming,0.0,0.5,-0.5,TREND SHIFT
2024-08-19,Gaming,0.0,0.0,-0.5,NEGATIVE SPIKE
2024-08-26,Gaming,1.0,0.5,0.5,TREND SHIFT
2024-09-02,Gaming,0.167,0.583,0.083,Normal
2024-09-09,Gaming,-1.0,-0.417,-1.0,TREND SHIFT
2024-09-16,Gaming,0.2,-0.4,0.017,Normal
2024-09-23,Gaming,0.0,0.1,0.5,POSITIVE SPIKE
2024-09-30,Gaming,1.0,0.5,0.4,POSITIVE SPIKE
2024-10-07,Gaming,-0.5,0.25,-0.25,TREND SHIFT
2024-10-14,Gaming,-0.25,-0.375,-0.625,NEGATIVE SPIKE
2024-10-21,Gaming,-0.333,-0.292,0.083,Normal
2024-11-04,Gaming,0.667,0.167,0.458,POSITIVE SPIKE
2024-11-11,Gaming,0.333,0.5,0.333,POSITIVE SPIKE
2024-11-18,Gaming,-0.667,-0.167,-0.667,TREND SHIFT
2024-11-25,Gaming,-1.0,-0.833,-0.667,NEGATIVE SPIKE
2021-01-04,Gardening_Outdoor,-0.6,-0.6,,Normal
2021-01-11,Gardening_Outdoor,1.0,0.2,0.8,POSITIVE SPIKE
2021-01-18,Gardening_Outdoor,0.667,0.833,0.633,POSITIVE SPIKE
2021-01-25,Gardening_Outdoor,0.0,0.333,-0.5,TREND SHIFT
2021-02-01,Gardening_Outdoor,0.5,0.25,-0.083,Normal
2021-02-08,Gardening_Outdoor,-1.0,-0.25,-0.5,NEGATIVE SPIKE
2021-02-15,Gardening_Outdoor,-0.5,-0.75,-0.5,NEGATIVE SPIKE
2021-02-22,Gardening_Outdoor,0.2,-0.15,0.6,TREND SHIFT
2021-03-01,Gardening_Outdoor,-0.2,0.0,0.15,Normal
2021-03-08,Gardening_Outdoor,0.0,-0.1,-0.1,Normal
2021-03-15,Gardening_Outdoor,0.25,0.125,0.225,TREND SHIFT
2021-03-22,Gardening_Outdoor,0.444,0.347,0.222,POSITIVE SPIKE
2021-03-29,Gardening_Outdoor,-0.2,0.122,-0.225,TREND SHIFT
2021-04-05,Gardening_Outdoor,0.2,0.0,-0.122,Normal
2021-04-12,Gardening_Outdoor,0.5,0.35,0.35,TREND SHIFT
2021-04-19,Gardening_Outdoor,0.6,0.55,0.2,POSITIVE SPIKE
2021-04-26,Gardening_Outdoor,-0.143,0.229,-0.321,TREND SHIFT
2021-05-03,Gardening_Outdoor,0.429,0.143,-0.086,Normal
2021-05-10,Gardening_Outdoor,0.667,0.548,0.405,TREND SHIFT
2021-05-17,Gardening_Outdoor,0.429,0.548,-0.0,Normal
2021-05-24,Gardening_Outdoor,0.143,0.286,-0.262,NEGATIVE SPIKE
2021-05-31,Gardening_Outdoor,1.0,0.571,0.286,TREND SHIFT
2021-06-07,Gardening_Outdoor,0.0,0.5,-0.071,Normal
2021-06-14,Gardening_Outdoor,0.0,0.0,-0.5,NEGATIVE SPIKE
2021-06-21,Gardening_Outdoor,-0.5,-0.25,-0.25,NEGATIVE SPIKE
2021-06-28,Gardening_Outdoor,0.0,-0.25,0.0,Normal
2021-07-05,Gardening_Outdoor,0.0,0.0,0.25,POSITIVE SPIKE
2021-07-12,Gardening_Outdoor,0.667,0.333,0.333,POSITIVE SPIKE
2021-07-19,Gardening_Outdoor,0.0,0.333,0.0,Normal
2021-07-26,Gardening_Outdoor,0.75,0.375,0.042,Normal
2021-08-02,Gardening_Outdoor,-0.333,0.208,-0.167,Normal
2021-08-09,Gardening_Outdoor,0.0,-0.167,-0.375,NEGATIVE SPIKE
2021-08-16,Gardening_Outdoor,0.8,0.4,0.567,TREND SHIFT
2021-08-23,Gardening_Outdoor,0.333,0.567,0.167,Normal
2021-08-30,Gardening_Outdoor,1.0,0.667,0.1,Normal
2021-09-06,Gardening_Outdoor,0.286,0.643,-0.024,Normal
2021-09-13,Gardening_Outdoor,1.0,0.643,0.0,Normal
2021-09-20,Gardening_Outdoor,0.333,0.667,0.024,Normal
2021-09-27,Gardening_Outdoor,0.333,0.333,-0.333,TREND SHIFT
2021-10-04,Gardening_Outdoor,0.333,0.333,0.0,Normal
2021-10-11,Gardening_Outdoor,0.0,0.167,-0.167,Normal
2021-10-18,Gardening_Outdoor,0.2,0.1,-0.067,Normal
2021-10-25,Gardening_Outdoor,0.667,0.433,0.333,TREND SHIFT
2021-11-01,Gardening_Outdoor,-0.2,0.233,-0.2,Normal
2021-11-08,Gardening_Outdoor,1.0,0.4,0.167,Normal
2021-11-15,Gardening_Outdoor,0.333,0.667,0.267,POSITIVE SPIKE
2021-11-22,Gardening_Outdoor,0.429,0.381,-0.286,TREND SHIFT
2021-11-29,Gardening_Outdoor,0.2,0.314,-0.067,Normal
2021-12-06,Gardening_Outdoor,0.0,0.1,-0.214,NEGATIVE SPIKE
2021-12-13,Gardening_Outdoor,0.2,0.1,0.0,Normal
2021-12-20,Gardening_Outdoor,-0.333,-0.067,-0.167,Normal
2021-12-27,Gardening_Outdoor,-0.667,-0.5,-0.433,NEGATIVE SPIKE
2022-01-03,Gardening_Outdoor,0.333,-0.167,0.333,TREND SHIFT
2022-01-10,Gardening_Outdoor,0.429,0.381,0.548,POSITIVE SPIKE
2022-01-17,Gardening_Outdoor,0.2,0.314,-0.067,Normal
2022-01-24,Gardening_Outdoor,0.333,0.267,-0.048,Normal
2022-01-31,Gardening_Outdoor,0.444,0.389,0.122,Normal
2022-02-07,Gardening_Outdoor,0.333,0.389,0.0,Normal
2022-02-14,Gardening_Outdoor,0.5,0.417,0.028,Normal
2022-02-21,Gardening_Outdoor,1.0,0.75,0.333,POSITIVE SPIKE
2022-02-28,Gardening_Outdoor,-0.5,0.25,-0.5,TREND SHIFT
2022-03-07,Gardening_Outdoor,0.2,-0.15,-0.4,NEGATIVE SPIKE
2022-03-14,Gardening_Outdoor,1.0,0.6,0.75,TREND SHIFT
2022-03-21,Gardening_Outdoor,0.444,0.722,0.122,Normal
2022-03-28,Gardening_Outdoor,-0.143,0.151,-0.571,TREND SHIFT
2022-04-04,Gardening_Outdoor,-0.25,-0.196,-0.347,NEGATIVE SPIKE
2022-04-11,Gardening_Outdoor,0.0,-0.125,0.071,Normal
2022-04-18,Gardening_Outdoor,0.5,0.25,0.375,POSITIVE SPIKE
2022-04-25,Gardening_Outdoor,0.333,0.417,0.167,Normal
2022-05-02,Gardening_Outdoor,0.5,0.417,0.0,Normal
2022-05-09,Gardening_Outdoor,-0.333,0.083,-0.333,NEGATIVE SPIKE
2022-05-16,Gardening_Outdoor,1.0,0.333,0.25,TREND SHIFT
2022-05-23,Gardening_Outdoor,0.2,0.6,0.267,POSITIVE SPIKE
2022-05-30,Gardening_Outdoor,0.167,0.183,-0.417,TREND SHIFT
2022-06-06,Gardening_Outdoor,0.25,0.208,0.025,Normal
2022-06-13,Gardening_Outdoor,0.2,0.225,0.017,Normal
2022-06-20,Gardening_Outdoor,0.778,0.489,0.264,POSITIVE SPIKE
2022-06-27,Gardening_Outdoor,0.4,0.589,0.1,Normal
2022-07-04,Gardening_Outdoor,0.333,0.367,-0.222,TREND SHIFT
2022-07-11,Gardening_Outdoor,0.333,0.333,-0.033,Normal
2022-07-18,Gardening_Outdoor,-0.25,0.042,-0.292,NEGATIVE SPIKE
2022-07-25,Gardening_Outdoor,1.0,0.375,0.333,TREND SHIFT
2022-08-01,Gardening_Outdoor,0.0,0.5,0.125,Normal
2022-08-08,Gardening_Outdoor,1.0,0.5,0.0,Normal
2022-08-15,Gardening_Outdoor,0.0,0.5,0.0,Normal
2022-08-22,Gardening_Outdoor,0.0,0.0,-0.5,NEGATIVE SPIKE
2022-08-29,Gardening_Outdoor,0.571,0.286,0.286,TREND SHIFT
2022-09-05,Gardening_Outdoor,0.25,0.411,0.125,Normal
2022-09-12,Gardening_Outdoor,0.75,0.5,0.089,Normal
2022-09-19,Gardening_Outdoor,-0.167,0.292,-0.208,TREND SHIFT
2022-09-26,Gardening_Outdoor,-0.25,-0.208,-0.5,NEGATIVE SPIKE
2022-10-03,Gardening_Outdoor,0.6,0.175,0.383,TREND SHIFT
2022-10-10,Gardening_Outdoor,1.0,0.8,0.625,POSITIVE SPIKE
2022-10-17,Gardening_Outdoor,1.0,1.0,0.2,Normal
2022-10-24,Gardening_Outdoor,1.0,1.0,0.0,Normal
2022-10-31,Gardening_Outdoor,0.333,0.667,-0.333,NEGATIVE SPIKE
2022-11-07,Gardening_Outdoor,-0.429,-0.048,-0.714,NEGATIVE SPIKE
2022-11-14,Gardening_Outdoor,0.5,0.036,0.083,Normal
2022-11-21,Gardening_Outdoor,0.5,0.5,0.464,POSITIVE SPIKE
2022-11-28,Gardening_Outdoor,0.25,0.375,-0.125,Normal
2022-12-05,Gardening_Outdoor,0.0,0.125,-0.25,NEGATIVE SPIKE
2022-12-12,Gardening_Outdoor,1.0,0.5,0.375,TREND SHIFT
2022-12-19,Gardening_Outdoor,0.0,0.5,0.0,Normal
2022-12-26,Gardening_Outdoor,-0.333,-0.167,-0.667,NEGATIVE SPIKE
2023-01-02,Gardening_Outdoor,0.333,0.0,0.167,Normal
2023-01-09,Gardening_Outdoor,0.75,0.542,0.542,POSITIVE SPIKE
2023-01-16,Gardening_Outdoor,1.0,0.875,0.333,POSITIVE SPIKE
2023-01-23,Gardening_Outdoor,0.714,0.857,-0.018,Normal
2023-01-30,Gardening_Outdoor,0.0,0.357,-0.5,NEGATIVE SPIKE
2023-02-06,Gardening_Outdoor,0.5,0.25,-0.107,Normal
2023-02-13,Gardening_Outdoor,0.3,0.4,0.15,Normal
2023-02-20,Gardening_Outdoor,-0.333,-0.017,-0.417,TREND SHIFT
2023-02-27,Gardening_Outdoor,0.333,0.0,0.017,Normal
2023-03-06,Gardening_Outdoor,0.0,0.167,0.167,Normal
2023-03-13,Gardening_Outdoor,0.333,0.167,0.0,Normal
2023-03-20,Gardening_Outdoor,0.4,0.367,0.2,POSITIVE SPIKE
2023-03-27,Gardening_Outdoor,0.333,0.367,0.0,Normal
2023-04-03,Gardening_Outdoor,-0.2,0.067,-0.3,NEGATIVE SPIKE
2023-04-10,Gardening_Outdoor,0.0,-0.1,-0.167,Normal
2023-04-17,Gardening_Outdoor,0.25,0.125,0.225,TREND SHIFT
2023-04-24,Gardening_Outdoor,1.0,0.625,0.5,POSITIVE SPIKE
2023-05-01,Gardening_Outdoor,1.0,1.0,0.375,POSITIVE SPIKE
2023-05-08,Gardening_Outdoor,0.714,0.857,-0.143,Normal
2023-05-15,Gardening_Outdoor,0.5,0.607,-0.25,NEGATIVE SPIKE
2023-05-22,Gardening_Outdoor,0.556,0.528,-0.079,Normal
2023-05-29,Gardening_Outdoor,1.0,0.778,0.25,TREND SHIFT
2023-06-05,Gardening_Outdoor,0.8,0.9,0.122,Normal
2023-06-12,Gardening_Outdoor,1.0,0.9,0.0,Normal
2023-06-19,Gardening_Outdoor,-0.2,0.4,-0.5,NEGATIVE SPIKE
2023-06-26,Gardening_Outdoor,0.0,-0.1,-0.5,NEGATIVE SPIKE
2023-07-03,Gardening_Outdoor,0.0,0.0,0.1,Normal
2023-07-10,Gardening_Outdoor,0.4,0.2,0.2,POSITIVE SPIKE
2023-07-17,Gardening_Outdoor,1.0,0.7,0.5,POSITIVE SPIKE
2023-07-24,Gardening_Outdoor,0.667,0.833,0.133,Normal
2023-07-31,Gardening_Outdoor,0.333,0.5,-0.333,TREND SHIFT
2023-08-07,Gardening_Outdoor,0.0,0.167,-0.333,NEGATIVE SPIKE
2023-08-14,Gardening_Outdoor,0.2,0.1,-0.067,Normal
2023-08-28,Gardening_Outdoor,1.0,0.6,0.5,TREND SHIFT
2023-09-04,Gardening_Outdoor,0.0,0.5,-0.1,Normal
2023-09-11,Gardening_Outdoor,0.429,0.214,-0.286,NEGATIVE SPIKE
2023-09-18,Gardening_Outdoor,-0.333,0.048,-0.167,Normal
2023-09-25,Gardening_Outdoor,1.0,0.333,0.286,TREND SHIFT
2023-10-02,Gardening_Outdoor,0.286,0.643,0.31,POSITIVE SPIKE
2023-10-09,Gardening_Outdoor,0.25,0.268,-0.375,TREND SHIFT
2023-10-16,Gardening_Outdoor,0.0,0.125,-0.143,Normal
2023-10-23,Gardening_Outdoor,0.0,0.0,-0.125,Normal
2023-10-30,Gardening_Outdoor,0.286,0.143,0.143,Normal
2023-11-06,Gardening_Outdoor,1.0,0.643,0.5,POSITIVE SPIKE
2023-11-13,Gardening_Outdoor,-0.167,0.417,-0.226,TREND SHIFT
2023-11-20,Gardening_Outdoor,0.429,0.131,-0.286,NEGATIVE SPIKE
2023-11-27,Gardening_Outdoor,0.167,0.298,0.167,Normal
2023-12-04,Gardening_Outdoor,1.0,0.583,0.286,POSITIVE SPIKE
2023-12-11,Gardening_Outdoor,0.0,0.5,-0.083,Normal
2023-12-18,Gardening_Outdoor,-0.5,-0.25,-0.75,NEGATIVE SPIKE
2023-12-25,Gardening_Outdoor,-1.0,-0.75,-0.5,NEGATIVE SPIKE
2024-01-01,Gardening_Outdoor,0.6,-0.2,0.55,TREND SHIFT
2024-01-08,Gardening_Outdoor,0.0,0.3,0.5,POSITIVE SPIKE
2024-01-15,Gardening_Outdoor,0.857,0.429,0.129,Normal
2024-01-22,Gardening_Outdoor,0.0,0.429,0.0,Normal
2024-01-29,Gardening_Outdoor,0.0,0.0,-0.429,NEGATIVE SPIKE
2024-02-05,Gardening_Outdoor,0.0,0.0,0.0,Normal
2024-02-12,Gardening_Outdoor,0.667,0.333,0.333,POSITIVE SPIKE
2024-02-19,Gardening_Outdoor,0.0,0.333,0.0,Normal
2024-02-26,Gardening_Outdoor,0.833,0.417,0.083,Normal
2024-03-04,Gardening_Outdoor,1.0,0.917,0.5,POSITIVE SPIKE
2024-03-11,Gardening_Outdoor,0.25,0.625,-0.292,TREND SHIFT
2024-03-18,Gardening_Outdoor,0.667,0.458,-0.167,Normal
2024-03-25,Gardening_Outdoor,-0.333,0.167,-0.292,NEGATIVE SPIKE
2024-04-01,Gardening_Outdoor,0.778,0.222,0.056,Normal
2024-04-08,Gardening_Outdoor,0.2,0.489,0.267,POSITIVE SPIKE
2024-04-15,Gardening_Outdoor,0.5,0.35,-0.139,Normal
2024-04-22,Gardening_Outdoor,0.5,0.5,0.15,Normal
2024-04-29,Gardening_Outdoor,1.0,0.75,0.25,POSITIVE SPIKE
2024-05-06,Gardening_Outdoor,-1.0,0.0,-0.75,TREND SHIFT
2024-05-13,Gardening_Outdoor,0.5,-0.25,-0.25,NEGATIVE SPIKE
2024-05-20,Gardening_Outdoor,0.0,0.25,0.5,TREND SHIFT
2024-05-27,Gardening_Outdoor,0.75,0.375,0.125,Normal
2024-06-03,Gardening_Outdoor,0.429,0.589,0.214,POSITIVE SPIKE
2024-06-10,Gardening_Outdoor,1.0,0.714,0.125,Normal
2024-06-17,Gardening_Outdoor,1.0,1.0,0.286,POSITIVE SPIKE
2024-06-24,Gardening_Outdoor,0.5,0.75,-0.25,TREND SHIFT
2024-07-01,Gardening_Outdoor,1.0,0.75,0.0,Normal
2024-07-15,Gardening_Outdoor,0.4,0.7,-0.05,Normal
2024-07-22,Gardening_Outdoor,1.0,0.7,0.0,Normal
2024-07-29,Gardening_Outdoor,-0.6,0.2,-0.5,NEGATIVE SPIKE
2024-08-05,Gardening_Outdoor,0.25,-0.175,-0.375,NEGATIVE SPIKE
2024-08-12,Gardening_Outdoor,-0.5,-0.125,0.05,Normal
2024-08-19,Gardening_Outdoor,1.0,0.25,0.375,POSITIVE SPIKE
2024-08-26,Gardening_Outdoor,1.0,1.0,0.75,POSITIVE SPIKE
2024-09-02,Gardening_Outdoor,0.333,0.667,-0.333,TREND SHIFT
2024-09-09,Gardening_Outdoor,0.5,0.417,-0.25,NEGATIVE SPIKE
2024-09-16,Gardening_Outdoor,0.6,0.55,0.133,Normal
2024-09-23,Gardening_Outdoor,1.0,0.8,0.25,POSITIVE SPIKE
2024-09-30,Gardening_Outdoor,-1.0,0.0,-0.8,TREND SHIFT
2024-10-07,Gardening_Outdoor,0.5,-0.25,-0.25,NEGATIVE SPIKE
2024-10-14,Gardening_Outdoor,1.0,0.75,1.0,TREND SHIFT
2024-10-21,Gardening_Outdoor,0.4,0.7,-0.05,Normal
2024-10-28,Gardening_Outdoor,1.0,0.7,0.0,Normal
2024-11-04,Gardening_Outdoor,0.333,0.667,-0.033,Normal
2024-11-11,Gardening_Outdoor,0.0,0.167,-0.5,NEGATIVE SPIKE
2024-11-18,Gardening_Outdoor,1.0,0.5,0.333,TREND SHIFT
2024-11-25,Gardening_Outdoor,0.0,0.5,0.0,Normal
